Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(K)
          2631.3995         15.0377        -3.8908        33.5261        36.9495       -97.5327       139.8360        18.4984       171.7549         3.1762       180.0793
          2634.4068         11.4133        -5.1308        36.1039        38.2109      -116.2231       167.5028        13.8293       204.8379         2.9119       150.4534
          2637.4141         14.6413        -6.7058        30.3667        34.3725      -119.6052       153.7273         6.5351       195.0163         3.4223       156.5711
          2640.4215         14.0707        -8.2376        30.9827        35.0110      -120.5757       151.6517        -1.1516       194.5248         4.4998       185.2555
          2643.4288         15.1408        -1.8464        32.0430        35.4881      -111.5087       130.8842        -2.1494       173.0491         3.5752       188.2907
          2646.4361         14.7071        -6.3934        30.7734        34.7012      -108.7101       154.8349        12.6655       189.6576         3.2825       175.9610
          2649.4434         15.0575        -6.0770        35.7976        39.3081      -120.8621       186.2084        20.0354       223.5015         3.9918       156.3108
          2652.4507         15.3637        -6.6821        36.0128        39.7192      -121.3065       200.9413        36.3554       237.6239         3.0000        95.4254
          2655.4580         14.0609        -5.3014        36.9322        39.8723      -126.2415       205.7671        36.1212       244.2487         3.0759       106.3438
          2658.4654         14.3428        -5.5741        36.9218        40.0001      -116.0261       206.7034        33.1179       239.3548         2.3653       127.9082
          2661.4727         14.2054        -5.8100        36.8204        39.8910      -115.8426       195.3363        29.7321       229.0829         2.9597       103.5784
          2664.4800         13.4811        -5.3455        36.9021        39.6494      -114.6487       200.7049        25.5298       232.9237         2.9040       126.2986
          2667.4873         14.4255        -8.2793        36.1805        39.8205       -86.0840       183.2025         2.1020       203.3255         3.6042       119.7545
          2670.4946         13.3212       -10.5692        35.0056        38.9173       -77.2739       150.3988       -15.8730       170.5438         3.0087       154.6666
          2673.5019         13.7965        -6.8638        37.8600        40.8758       -92.4521       155.3077        -1.1180       181.2682         3.6220       115.7637
          2676.5093         12.8869        -6.5151        38.5867        41.2001       -90.0287       165.4691        11.6337       188.7894         4.3658        44.8153
          2679.5166         11.8030        -6.8516        38.8634        41.1900       -92.7434       154.1460        12.5871       180.3635         4.6021        37.4361
          2682.5239         11.3556        -6.6656        39.1384        41.2940       -93.5455       144.5480        13.3981       172.7243         4.6991        35.5111
          2685.5312         10.3149        -6.7452        39.0772        40.9747       -93.9777       134.1006        11.7608       164.2005         4.9145        33.1630
          2688.5385          9.8876        -6.7136        39.3708        41.1448      -101.4110       133.6239        12.6145       168.2557         4.5566        34.8124
          2691.5458          8.9735        -6.2836        39.8057        41.2856      -105.5358       132.6102        14.1401       170.0684         4.3735        36.4268
          2694.5532          7.6373        -6.0078        40.2944        41.4495      -102.6005       124.8308        12.8258       162.1283         4.6255        37.1243
          2697.5605          8.0914        -5.1364        40.1882        41.3152      -110.0625       122.0148         9.0499       164.6459         3.1332        63.6141
          2700.5678         10.8551        -4.8610        39.4665        41.2197      -117.2763       120.5274         1.3948       168.2801         3.0692        75.5589
          2703.5751         11.8362        -4.3758        36.2823        38.4142      -123.8627       119.7725       -10.1145       172.6774         3.5187       111.4368
          2706.5824         13.2260        -3.8764        36.7869        39.2840      -130.5878       137.6735        -9.1694       190.7910         4.0580       154.5732
          2709.5897         15.8819        -5.3834        36.5692        40.2309      -110.4307       139.3048         7.9585       178.0830         3.6199       104.5849
          2712.5971         16.5597        -5.9985        32.7041        37.1451      -112.7956       126.3816        14.2181       170.2200         3.4473       133.6270
          2715.6044         15.8781        -4.9044        32.2286        36.2609      -110.4051       127.8280        11.2439       170.0756         4.2030       220.4724
